ComponentID,DrinkID,IngredID,NumUnitsMin,DisplayBeforeName
15846,3961,2020,1,1 tblsp
15847,3961,1751,,fill with
15848,3962,1994,0.5,1/2 oz
15849,3962,2209,0.5,1/2 oz
15850,3962,1956,0.5,1/2 oz
15851,3963,2038,0.5,1/2 oz
15852,3963,1956,0.5,1/2 oz
15853,3963,1800,0.5,1/2 oz
15854,3964,1956,0.5,1/2 oz
15855,3964,1882,0.5,1/2 oz
15856,3964,2045,0.5,1/2 oz
15857,3965,1956,0.5,1/2 oz
15858,3965,2026,0.5,1/2 oz
15859,3965,1800,0.5,1/2 oz
15860,3966,1994,1,1 part
15861,3966,2104,1,1 part
15862,3966,2062,1,1 part
15863,3966,1811,1,1 dash
15864,3967,2104,2,2 parts
15865,3967,2045,1,1 part
15866,3967,1994,1,1 part
15867,3968,2045,2,2 shots
15868,3968,2073,,fill with
15869,3969,2156,2,2 cups
15870,3969,1943,5,5 shots
15871,3969,1731,1,1 oz
15872,3970,1983,4,4 cL
15873,3970,1929,2,2 cL
15874,3970,2052,,fill with
15875,3970,2156,,
15876,3971,1980,6,6 oz
15877,3971,2109,12,12 oz
15878,3972,2164,2,2 oz
15879,3972,1765,1,1 oz
15880,3972,1942,1,1 oz
15881,3972,2174,,fill with
15882,3972,2101,1,1 splash
15883,3972,2156,,
15884,3973,1898,2,2 oz
15885,3973,2153,1,1 oz
15886,3973,2206,1,1 tsp
15887,3973,1859,,fill with
15888,3973,2156,,
15889,3974,2204,1,1 oz
15890,3974,2191,1,1 oz
15891,3974,1814,1,1 oz
15892,3974,2026,1,1 oz
15893,3974,2160,1,1 oz
15894,3974,2145,1,1 dash
15895,3974,1860,1,1 tblsp
15896,3975,2045,1.5,1 1/2 oz
15897,3975,2020,,fill with
15898,3976,1985,1.5,1 1/2 oz
15899,3976,2020,1,1 oz
15900,3976,2101,0.5,1/2 oz
15901,3976,2151,1,1 splash
15902,3977,2045,0.5,1/2-1 oz
15903,3977,1799,,fill with
15904,3977,2156,,
15905,3978,2024,6,6 cL
15906,3978,2206,1,1
15907,3978,2095,1,1 dash
15908,3979,1953,1,1 part
15909,3979,1874,1,1 part
15910,3980,1934,1.5,1 1/2 oz
15911,3980,2116,1.5,1 1/2 oz
15912,3981,1942,0.75,3/4 oz
15913,3981,2104,0.75,3/4 oz
15914,3981,1814,,
15915,3982,2045,1,1 part
15916,3982,2105,1,1 part
15917,3982,1928,,fill with
15918,3982,1731,1,1-2 oz
15919,3982,2156,,
15920,3983,2045,0.5,1/2 shot
15921,3983,2038,0.5,1/2 shot
15922,3983,1811,1,1 dash
15923,3984,1904,6,6 oz
15924,3984,2097,2,2 oz
15925,3984,1765,2,2 oz
15926,3984,1921,1,1 oz
15927,3984,1811,1,1 splash
15928,3984,2156,4,4
15929,3985,2191,6,6 oz
15930,3985,2045,6,6 oz
15931,3985,2116,6,6 oz
15932,3985,2105,6,6 oz
15933,3985,1990,12,12 oz
15934,3985,1750,6,6 oz
15935,3986,1875,1,1 oz
15936,3986,2045,1,1 oz
15937,3986,1995,1,1 oz
15938,3987,2007,1,1 scoop
15939,3987,2211,,fill with
15940,3987,1896,2.5,2 1/2 oz
15941,3988,1927,1.5,1 1/2 oz
15942,3988,1761,1.5,1 1/2 oz
15943,3989,2104,1,1 shot
15944,3989,2174,,fill with
15945,3990,1896,1.5,1 1/2 oz
15946,3990,2127,1,1 tblsp
15947,3990,1858,3,3 sticks
15948,3990,2123,,
15949,3990,2081,,fill with
15950,3991,2064,1.5,1 1/2 pt
15951,3991,2043,3,3 oz
15952,3992,2104,0.33,1/3 oz
15953,3992,2005,0.66,2/3 oz
15954,3992,2121,,fill with
15955,3993,2105,1.5,1 1/2 oz
15956,3993,1875,1,1 oz
15957,3993,1995,1,1 splash
15958,3993,1751,1,1 splash
15959,3994,2045,2,2 shots
15960,3994,1811,1,1 shot
15961,3994,2156,3,3 cups
15962,3994,1731,2,2 cups
15963,3995,2153,2,2 cL
15964,3995,1929,2,2 cL
15965,3995,2174,4,4 cL
15966,3995,1977,4,4 cL
15967,3996,2153,4,4 cL
15968,3996,1811,1,1 dash
15969,3996,2174,2,2 cL
15970,3996,1845,2,2 cL
15971,3996,1871,2,2 cL
15972,3996,2048,6,6 cL
15973,3996,1814,2,2 cL
15974,3997,1942,0.75,3/4 oz
15975,3997,1999,0.25,1/4 oz
15976,3997,1811,2,2-3 drops
15977,3998,2134,1,1 part
15978,3998,1985,1,1 part
15979,3998,1994,1,1 part
15980,3998,2151,1,1 part
15981,3998,1811,1,1 splash
15982,3999,1942,6,6 oz
15983,3999,1979,6,6 oz
15984,3999,2156,5,5
15985,3999,2163,2,2 wedges
15986,4000,2045,1.5,1 1/2 oz
15987,4000,2101,1.5,1 1/2 oz
15988,4000,2128,1.5,1 1/2
15989,4001,2045,1,1 oz
15990,4001,2105,1,1 oz
15991,4001,2101,1,1 oz
15992,4001,2128,1.5,1 1/2
15993,4001,2174,,fill with
15994,4002,1972,1,1 oz
15995,4002,2024,,fill with
15996,4003,2116,1,1 part
15997,4003,1943,1,1 part
15998,4003,1995,3,3 parts
15999,4003,1811,2,2 shots
16000,4003,1814,1,1 shot
16001,4003,2156,3,3 parts
16002,4004,2047,1,1 shot
16003,4004,2045,1,1 shot
16004,4004,1994,1,1 shot
16005,4004,2151,1,1 splash
16006,4004,2211,1,1 glass
16007,4005,2071,0.5,1/2 oz
16008,4005,2104,0.5,1/2 oz
16009,4005,2101,2,2 splashes
16010,4006,1769,1,1 oz
16011,4006,1811,1,1 oz
16012,4006,1731,,fill with
16013,4007,2045,1,1 jigger
16014,4007,1990,4,4 oz
16015,4007,1751,1,1 oz
16016,4007,2156,,
16017,4008,1750,2,2 oz
16018,4008,1995,3,3 oz
16019,4008,1812,3,3 oz
16020,4009,2137,0.12,1/8 oz
16021,4009,1941,2,2 oz
16022,4010,2174,8,8 parts
16023,4010,2033,2,2 parts
16024,4010,2191,2,2 parts
16025,4010,1915,1,1 part
16026,4010,1811,1,1 part
16027,4010,1835,,drops
16028,4011,1765,1,1 oz
16029,4011,2026,1,1 oz
16030,4011,1990,1,1 splash
16031,4011,2101,1,1 splash
16032,4012,2032,25,25
16033,4012,2132,2,2 L
16034,4012,1921,2,2 L
16035,4012,2206,2,2 kg
16036,4012,2076,,
16037,4012,1954,,
16038,4012,1858,1,1 L
16039,4013,1765,2,2 oz
16040,4013,1923,2,2 oz
16041,4013,1812,2,2 oz
16042,4014,1895,0.5,1/2 oz
16043,4014,1861,0.75,3/4 oz
16044,4014,2045,0.5,1/2 oz
16045,4014,2101,6,6 oz
16046,4015,1968,1.5,1 1/2 oz
16047,4015,1988,3,3 oz
16048,4015,2156,,
16049,4015,1751,,
16050,4016,1765,1,1 cup
16051,4016,2081,1,1 cup
16052,4016,1863,1,1 L
16053,4017,1730,3,3 oz
16054,4017,1800,3,3 oz
16055,4017,1860,2,2 tblsp
16056,4018,1977,2,2 cL
16057,4018,2088,2,2 cL
16058,4018,1817,2,2 cL
16059,4019,1977,3,3 cL
16060,4019,2105,3,3 cL
16061,4019,2032,,fill with
16062,4020,2112,2,2 cL
16063,4020,1977,2,2 cL
16064,4020,2107,3,3 cL
16065,4021,1844,0.5,1/2 shot
16066,4021,2209,0.5,1/2 shot
16067,4022,2156,3,3 L
16068,4022,2045,6,6 shots
16069,4022,1759,1,1 L
16070,4022,1959,,fill with
16071,4022,2206,,
16072,4023,2064,2,2 oz
16073,4023,2104,1,1 oz
16074,4023,2174,8,8 oz
16075,4023,2156,,
16076,4023,1811,1,1 splash
16077,4024,1874,0.5,1/2 oz
16078,4024,1814,0.5,1/2 oz
16079,4025,1837,1,1-2 oz
16080,4025,1844,1,1-2 oz
16081,4026,2174,1,1 cup
16082,4026,2081,0.5,1/2 cup
16083,4026,2045,0.5,1/2 cup
16084,4026,1818,1,1 tblsp
16085,4026,1906,0.75,3/4 tsp
16086,4026,2206,0.25,1/4 cup
16087,4026,2156,1,1 cup
16088,4027,2197,2,2 shots
16089,4027,1928,12,12 oz
16090,4028,1981,3,3 oz
16091,4028,2156,2,2
16092,4028,2045,1,1 shot
16093,4028,1904,,
16094,4029,1843,1.5,1 1/2 oz
16095,4029,1814,1.5,1 1/2 oz
16096,4030,1800,0.5,1/2 oz
16097,4030,1814,0.5,1/2 oz
16098,4030,2001,0.5,1/2 oz
16099,4030,2104,1,1 oz
16100,4031,2191,1,1 oz
16101,4031,2200,1,1 oz
16102,4031,1942,1,1 oz
16103,4031,2026,1,1 oz
16104,4031,2003,1,1 oz
16105,4031,2068,1,1 bottle
16106,4032,1765,1.5,1 1/2 oz
16107,4032,1995,2,2 oz
16108,4032,2172,2,2 oz
16109,4033,2156,,
16110,4033,1985,0.75,3/4 oz
16111,4033,1798,0.75,3/4 oz
16112,4033,1855,,
16113,4033,1838,,
16114,4034,2078,1,1 oz
16115,4034,1943,1,1 oz
16116,4034,2088,1,1 oz
16117,4034,1990,1,1 oz
16118,4034,1811,1,1 tsp
16119,4034,2207,1,1 tsp
16120,4034,1787,0.5,Juice of 1/2
16121,4035,2198,0.75,3/4 oz
16122,4035,2062,0.75,3/4 oz
16123,4035,1798,0.5,1/2 oz
16124,4035,1811,0.25,1/4 oz
16125,4035,1855,,
16126,4035,1904,,
16127,4036,2041,3,3 oz
16128,4036,2020,2,2 dashes
16129,4036,1915,2,2 splashes
16130,4037,1929,0.5,1/2 cup
16131,4037,1942,0.66,2/3 cup
16132,4037,2191,1,1 cup
16133,4037,1959,12,12 oz
16134,4037,2156,6,6
16135,4038,1911,1,1 oz
16136,4038,2104,1,1 oz
16137,4038,1942,1,1 splash
16138,4038,1995,1,1 splash
16139,4038,1751,1,1 splash
16140,4038,2156,,
16141,4039,2041,2,2 oz
16142,4039,1942,1,1 oz
16143,4039,2038,1.5,1 1/2 oz
16144,4039,2174,1,1 splash
16145,4039,1990,1,1 splash
16146,4039,1995,,fill with
16147,4040,2191,0.5,1/2 shot
16148,4040,1961,0.5,1/2 shot
16149,4041,2156,3,3
16150,4041,2045,1.5,1 1/2 oz
16151,4041,2208,1,1 oz
16152,4041,2174,,fill with
16153,4042,2156,,
16154,4042,2045,0.5,1/2 glass
16155,4042,1811,1,1 jigger
16156,4042,2174,,fill with
16157,4043,1802,1,1
16158,4043,2076,5,6-May
16159,4043,2212,0.5,2-Jan
16160,4043,2156,1,1 cup
16161,4043,1825,1,1
16162,4043,2033,1,1-2 shots
16163,4043,2055,1,1 slice
16164,4044,2174,2,2 parts
16165,4044,1956,1,1 part
16166,4044,2038,1,1 part
16167,4045,1956,1,1 oz
16168,4045,2026,1,1 oz
16169,4045,1928,1,1
16170,4046,1851,3,3 shots
16171,4046,2191,1,1 shot
16172,4046,2081,,
16173,4046,2156,,
16174,4047,2046,1,1 shot
16175,4047,2174,1,1 shot
16176,4047,2108,1,1 shot
16177,4047,1780,1,1 dash
16178,4048,1999,0.66,2/3 shot
16179,4048,1911,0.33,1/3 shot
16180,4049,2045,2,2 cL
16181,4049,1999,2,2 cL
16182,4050,1902,0.5,1/2 oz
16183,4050,2209,0.5,1/2 oz
16184,4050,2106,2,2 oz
16185,4050,1994,1.5,1 1/2 oz
16186,4050,2172,1.5,1 1/2 oz
16187,4051,2105,0.5,1/2 oz
16188,4051,2003,0.25,1/4 oz
16189,4051,2033,0.25,1/4 oz
16190,4052,1908,1,1 oz
16191,4052,1739,1,1 oz
16192,4052,1960,1,1 oz
16193,4052,1840,1,1 oz
16194,4052,1988,,
16195,4052,2156,,
16196,4053,1911,2.5,2 1/2 oz
16197,4053,1843,0.75,3/4 oz
16198,4054,2026,0.33,3-Jan
16199,4054,1744,0.33,3-Jan
16200,4054,2045,0.33,3-Jan
16201,4055,2121,1,1 part
16202,4055,1751,1,1 part
16203,4055,2156,3,3
16204,4056,2104,1,1 part
16205,4056,1811,1,1 part
16206,4056,1814,1,1 part
16207,4057,2045,2,2 oz
16208,4057,2149,,fill with
16209,4057,2156,,
16210,4058,1943,1.5,1 1/2 oz
16211,4058,1915,1,1 oz
16212,4058,2208,0.5,1/2 oz
16213,4058,2044,0.5,1/2 oz
16214,4059,1942,1,1 shot
16215,4059,2136,3,3 shots
16216,4059,1859,1,1 shot
16217,4059,2163,,
16218,4059,1951,,fill with
16219,4060,2045,1.25,1 1/4 oz
16220,4060,2026,0.5,1/2 oz
16221,4060,1940,2,2 oz
16222,4060,1751,1,1 splash
16223,4061,2105,1.5,1 1/2 oz
16224,4061,2026,0.75,3/4 oz
16225,4062,2045,1.5,1 1/2 oz
16226,4062,1859,0.5,2-Jan
16227,4062,1758,0.5,2-Jan
16228,4063,1911,0.5,1/2 oz
16229,4063,2038,0.5,1/2 oz
16230,4064,2009,1,1 part
16231,4064,1904,2,2 parts
16232,4065,1981,2,2 cL
16233,4065,2071,2,2 cL
16234,4065,2095,3,3 drops
16235,4065,2156,,
16236,4066,2105,5,5 cL
16237,4066,1841,5,5 cL
16238,4066,2052,5,5 cL
16239,4066,2156,,
16240,4066,1787,1,1 slice
16241,4067,1797,2,2 cL
16242,4067,2009,1,1 cL
16243,4067,1921,1,1 cL
16244,4068,1902,1.5,1 1/2 oz
16245,4068,1817,0.75,3/4 oz
16246,4068,2095,1,1 dash
16247,4068,2123,,
16248,4069,1902,1.5,1 1/2 oz
16249,4069,2112,0.75,3/4 oz
16250,4069,2095,1,1 dash
16251,4069,1825,,
16252,4070,1966,0.75,3/4 oz
16253,4070,2026,0.75,3/4 oz
16254,4070,2024,,
16255,4070,2055,,L
16256,4071,2045,1.5,1 1/2 oz
16257,4071,2172,1,1 oz
16258,4071,2145,2.5,2 1/2 oz
16259,4072,1844,0.33,1/3 oz
16260,4072,1843,0.33,1/3 oz
16261,4072,1999,0.33,1/3 oz
16262,4073,2170,1,1
16263,4073,2133,1,1
16264,4073,2174,1,1
16265,4073,2033,6,6 shots
16266,4073,2156,,fill with
16267,4074,1911,0.5,1/2 oz
16268,4074,2104,0.5,1/2 oz
16269,4074,2097,0.5,1/2 oz
16270,4074,2174,0.75,3/4 oz
16271,4074,1990,0.75,3/4 oz
16272,4075,2026,0.5,1/2 part
16273,4075,2112,1,1 part
16274,4075,2105,1,1 part
16275,4075,2153,0.5,1/2 part
16276,4075,2172,1,1 dash
16277,4076,2107,1,1 part
16278,4076,1771,1,1 part
16279,4076,2110,1,1 part
16280,4076,1994,1.5,1 1/2 parts
16281,4077,2038,1.5,1 1/2 oz
16282,4077,2101,,fill with
16283,4078,2121,0.5,1/2 bottle
16284,4078,1904,0.5,2-Jan
16285,4079,1994,2,2 oz
16286,4079,2045,1,1 oz
16287,4079,2007,1,1 scoop
16288,4079,1906,1,1 tsp
16289,4080,1928,1,1 part
16290,4080,1942,1,1 part
16291,4081,2045,1.5,1 1/2 oz
16292,4081,2174,1.5,1 1/2 oz
16293,4081,2202,0.5,1/2 oz
16294,4081,2153,1,1 splash
16295,4081,1811,1,1 splash
16296,4081,2156,,
16297,4081,2163,1,1 wedge
16298,4082,1999,1,1 part
16299,4082,1994,1,1 part
16300,4082,1814,0.5,1/2 part
16301,4082,2138,,L
16302,4083,1931,1,1 oz
16303,4083,1994,1,1 oz
16304,4083,1814,1,1 oz
16305,4083,2211,,
16306,4083,2161,,
16307,4083,2206,,
16308,4083,1825,1,1
16309,4084,1992,1,1 part
16310,4084,1992,1,1 part
16311,4084,2041,1,1 part
16312,4084,2104,1,1 dash
16313,4085,1931,0.33,1/3 oz
16314,4085,1811,0.33,1/3 oz
16315,4085,1751,0.33,1/3 oz
16316,4086,1848,1,1 part
16317,4086,1994,1,1 part
16318,4086,2003,1,1 part
16319,4086,1739,1,1 part
16320,4086,2071,1,1 part
16321,4086,1995,1,1 splash
16322,4086,2052,1,1 splash
16323,4086,1811,1,1
16324,4087,2045,1.5,1 1/2 oz
16325,4087,2088,1.5,1 1/2 oz
16326,4087,2174,0.75,3/4 glass
16327,4087,2156,,
16328,4087,2097,1,1 dash
16329,4088,2083,0.5,1/2 oz
16330,4088,2208,0.5,1/2 oz
16331,4089,2071,1.5,1 1/2 oz
16332,4089,1902,1.5,1 1/2 oz
16333,4089,1812,,
16334,4090,2076,16,16 oz
16335,4090,1802,2,2
16336,4090,2033,6,6 oz
16337,4090,1956,2,2 oz
16338,4091,1944,1,1 part
16339,4091,2044,1,1 part
16340,4091,2193,1,1 part
16341,4092,2045,1,1 oz
16342,4092,2003,0.5,1/2 oz
16343,4092,1811,1,1 tblsp
16344,4092,2174,,top with
16345,4093,1732,1.5,1 1/2 oz
16346,4093,2153,1,1 oz
16347,4093,2206,1,1 tsp
16348,4093,2024,6,6 oz
16349,4094,2191,2,2 oz
16350,4094,1942,2,2 oz
16351,4094,1929,2,2 oz
16352,4094,1751,,
16353,4095,2104,1,1 shot
16354,4095,2062,1,1 shot
16355,4095,2151,,fill with
16356,4096,2071,4,4 oz
16357,4096,2045,4,4 oz
16358,4096,2174,10,10 oz
16359,4097,2045,0.5,1/2 oz
16360,4097,2105,0.5,1/2 oz
16361,4097,2033,0.5,1/2 oz
16362,4097,1942,0.5,1/2 oz
16363,4097,2003,1,1 oz
16364,4097,1995,,fill with
16365,4098,2026,2,2 shots
16366,4098,1981,1,1 shot
16367,4098,1871,1,1 shot
16368,4098,2083,1,1 shot
16369,4098,2087,2,2 shots
16370,4098,2163,1,Juice of 1
16371,4098,1787,1,Juice of 1
16372,4098,2156,,
16373,4099,2156,,
16374,4099,1994,1,1 oz
16375,4099,2083,1,1 oz
16376,4099,2062,1,1 oz
16377,4099,1896,1,1 oz
16378,4100,2104,1,1 oz
16379,4100,2005,1,1 oz
16380,4100,1988,0.5,1/2 oz
16381,4100,1815,0.5,1/2 oz
16382,4101,2003,2,2 oz
16383,4101,2026,2,2 oz
16384,4101,1751,,fill with
16385,4101,1787,1,1 slice
16386,4102,1980,1,1 oz
16387,4102,1861,1,1 oz
16388,4102,2206,1,1 pinch
16389,4103,1999,1.5,1 1/2 oz
16390,4103,2005,1,1 oz
16391,4103,1844,0.5,1/2 oz
16392,4104,2062,1.5,1 1/2 shots
16393,4104,1985,1.5,1 1/2 shots
16394,4104,1988,,fill with
16395,4105,2062,0.5,1/2 oz
16396,4105,2026,0.5,1/2 oz
16397,4105,2003,0.5,1/2 oz
16398,4105,1739,0.5,1/2 oz
16399,4105,1980,2,2 oz
16400,4105,2206,2,2 tsp
16401,4105,1751,,fill with
16402,4106,1942,1,1 fifth
16403,4106,1761,2,3-Feb
16404,4106,2206,,
16405,4107,1871,2,2 cL
16406,4107,2116,2,2 cL
16407,4107,2045,2,2 cL
16408,4107,2044,2,2 cL
16409,4107,2153,1,1 cL
16410,4107,1856,12,12 cL
16411,4108,2032,6,6 oz
16412,4108,2202,1,1 tblsp
16413,4108,2156,2,3-Feb
16414,4108,2123,,twists of
16415,4109,1817,3,3 oz
16416,4109,2202,1,1 oz
16417,4109,2156,2,3-Feb
16418,4109,1859,,
16419,4110,2024,4,4 oz
16420,4110,2174,4,4 oz
16421,4110,2202,1,1 dash
16422,4111,2032,3,3 bottles
16423,4111,2202,1.5,1 1/2 cups
16424,4111,2055,12,12 slices
16425,4111,2076,1,1 pt
16426,4111,2156,,
16427,4112,2076,2,2 halves
16428,4112,2206,1,1 tblsp
16429,4112,2024,0.5,1/2 cup
16430,4112,2202,1,1 tsp
16431,4113,2191,2,2 oz
16432,4113,2202,0.75,3/4 oz
16433,4113,1787,1,1 wedge
16434,4113,1812,,
16435,4114,1884,,
16436,4114,1906,,
16437,4114,2083,0.75,3/4 oz
16438,4114,2104,0.5,1/2 oz
16439,4114,1944,0.5,1/2 oz
16440,4114,2211,,
16441,4114,2206,,
16442,4115,2206,1,1
16443,4115,2095,1,1-2 dashes
16444,4115,1871,2,2 oz
16445,4115,2061,1,1-2 dashes
16446,4115,2081,,
16447,4115,2156,,
16448,4116,2061,1.5,1 1/2 oz
16449,4116,1839,1,1 dash
16450,4116,2081,,
16451,4117,2174,2.75,2 3/4 oz
16452,4117,1871,1,1 oz
16453,4117,2116,0.75,3/4 oz
16454,4117,2095,1,1 dash
16455,4117,2156,,
16456,4118,1936,0.75,3/4 oz
16457,4118,1960,0.75,3/4 oz
16458,4118,1853,0.25,1/4 oz
16459,4119,2153,0.25,1/4 oz
16460,4119,1942,0.25,1/4 oz
16461,4119,2174,1,1 oz
16462,4119,1921,1,1 oz
16463,4120,2216,1.5,1 1/2 oz
16464,4120,2045,0.5,1/2 oz
16465,4120,2016,1,1 tsp
16466,4120,1908,1,1 tsp
16467,4121,2045,1,1 part
16468,4121,2125,1,1 part
16469,4121,1815,1,1 part
16470,4122,2071,2,2 oz
16471,4122,2104,1,1 oz
16472,4122,2156,,
16473,4122,1940,,fill with
16474,4122,2052,1,1 splash
16475,4122,1811,1,1 tblsp
16476,4122,2031,,
16477,4123,2045,1.5,1 1/2 oz
16478,4123,1783,1.5,1 1/2 oz
16479,4123,1942,1,1 oz
16480,4123,1929,1,1 splash
16481,4124,1814,0.5,1/2 oz
16482,4124,1744,0.5,1/2 oz
16483,4125,2211,,
16484,4125,1999,1,1 shot
16485,4125,1896,1,1 shot
16486,4125,2016,1,1
16487,4125,2161,,
16488,4126,1848,1.5,1 1/2 oz
16489,4126,1942,1.5,1 1/2 oz
16490,4126,1800,1,1 splash
16491,4126,2133,,fill with
16492,4127,1853,0.5,1/2 oz
16493,4127,2137,0.5,1/2 oz
16494,4127,1814,1,1 splash
16495,4128,2204,0.75,3/4 oz
16496,4128,1851,,fill with
16497,4129,1994,1,1 oz
16498,4129,2209,1,1 oz
16499,4129,2044,1,1 oz
16500,4129,2045,1,1 oz
16501,4130,1969,0.5,1/2 oz
16502,4130,2209,0.5,1/2 oz
16503,4130,1732,0.5,1/2 oz
16504,4130,2211,12,12 oz
16505,4130,2161,1,1
16506,4130,2082,1,1 dash
16507,4131,2116,1.5,1 1/2 oz
16508,4131,2174,3,3 oz
16509,4131,1995,0.5,1/2 oz
16510,4131,1811,0.75,3/4 oz
16511,4131,2156,3,3 oz
16512,4132,2094,2,2 cL
16513,4132,2052,,fill with
16514,4133,1894,0.5,1/2 oz
16515,4133,1960,0.5,1/2 oz
16516,4133,1990,1,1 splash
16517,4133,2156,,
16518,4134,1843,1,1 oz
16519,4134,1928,,fill with
16520,4134,2156,,
16521,4135,1783,0.5,1/2 oz
16522,4135,1751,0.33,1/3 oz
16523,4135,2041,0.33,1/3 oz
16524,4135,1980,0.33,1/3 oz
16525,4136,1896,2.5,2 1/2 shots
16526,4136,1811,0.5,1/2 shot
16527,4136,1994,0.5,1/2 shot
16528,4137,2191,2,2 oz
16529,4137,2081,6,6 oz
16530,4137,2159,1,1 tsp
16531,4137,1858,3,3 pieces
16532,4137,2138,1,1 stick
16533,4137,1780,1,1 pinch
16534,4138,2045,1,1 oz
16535,4138,2061,1,1 oz
16536,4138,1814,1,1 oz
16537,4138,1744,1,1 oz
16538,4138,1751,1,1 part
16539,4138,2174,1,1 part
16540,4139,2045,0.33,1/3 oz
16541,4139,2191,0.33,1/3 oz
16542,4139,1994,0.33,1/3 oz
16543,4140,2104,1,1 part
16544,4140,2071,1,1 part
16545,4140,1990,1,1 part
16546,4141,2045,1,1 oz
16547,4141,2209,1,1 oz
16548,4141,1843,,oz
16549,4141,2156,3,4-Mar
16550,4141,1988,,fill with
16551,4142,2045,1.5,1 1/2 oz
16552,4142,2081,,fill with
16553,4142,2002,,twists of
16554,4142,2156,,
16555,4143,1871,1,1 oz
16556,4143,2033,1,1 oz
16557,4143,1814,1,1 oz
16558,4143,2174,3,3 oz
16559,4143,1990,3,3 oz
16560,4143,1811,0.5,1/2 oz
16561,4143,2156,,
16562,4144,2045,1,1 oz
16563,4144,1972,2,2 oz
16564,4144,2052,2,2 oz
16565,4144,2101,2,2 oz
16566,4144,2020,1,1
16567,4145,1953,3,3 parts
16568,4145,1999,2,2 parts
16569,4145,2156,,
16570,4146,1943,2,2 shots
16571,4146,2116,1,1 shot
16572,4146,2082,1,1 shot
16573,4146,1995,1,1 shot
16574,4146,1784,1,1 shot
16575,4146,1811,2,2 splashes
16576,4146,1990,,top with
16577,4147,2174,64,64 oz
16578,4147,2038,8,8 oz
16579,4147,2045,8,8 oz
16580,4147,2057,4,4 bottles
16581,4148,1800,1,1 part
16582,4148,1761,4,4 parts
16583,4149,1927,1,1 shot
16584,4149,1837,1,1 shot
16585,4149,1844,1,1 shot
16586,4150,1848,5,5 cL
16587,4150,1999,5,5 cL
16588,4150,1994,5,5 cL
16589,4150,1896,5,5 cL
16590,4150,1988,10,10 cL
16591,4150,2156,,
16592,4151,2127,1,1 tblsp
16593,4151,1979,0.75,3/4 glass
16594,4151,1921,2,2 shots
16595,4151,2163,1,1 slice
16596,4152,1843,2,2 oz
16597,4152,2039,8,8 oz
16598,4152,2151,,
16599,4153,2033,1,1 shot
16600,4153,2174,,fill with
16601,4153,1811,2,2 tblsp
16602,4153,2156,,
16603,4154,1978,3,3 oz
16604,4154,1990,1,1 oz
16605,4154,2174,1,1 oz
16606,4155,2154,3.5,3 1/2 cL
16607,4155,2105,1.5,1 1/2 cL
16608,4155,1960,1,1 cL
16609,4155,2153,1,1 cL
16610,4155,2174,,fill with
16611,4156,2173,1,1 shot
16612,4156,2193,1,1 shot
16613,4157,2045,2,2 oz
16614,4157,1768,0.5,1/2 oz
16615,4157,2124,,
16616,4158,2197,1,1 oz
16617,4158,2026,1,1 oz
16618,4158,1955,1,1 oz
16619,4158,2174,8,8 oz
16620,4158,2156,3,3
16621,4159,1923,1.5,1 1/2 oz
16622,4159,2026,1,1 oz
16623,4159,1800,0.5,1/2 oz
16624,4159,2101,9,9 oz
16625,4160,1875,1.25,1 1/4 oz
16626,4160,1765,1.25,1 1/4 oz
16627,4160,1990,6,6 oz
16628,4160,1751,2,2 splashes
16629,4161,1875,0.5,1/2 shot
16630,4161,1915,1,1 shot
16631,4161,2045,1,1 shot
16632,4161,1940,0.5,1/2 shot
16633,4161,1758,10,10 oz
16634,4162,2045,1,1 shot
16635,4162,2061,1,1 shot
16636,4162,1765,1,1 shot
16637,4162,1944,1,1 shot
16638,4162,1990,1,1 bottle
16639,4162,1731,1,1 splash
16640,4162,1838,,fill with
16641,4163,2062,0.25,1/4 oz
16642,4163,2026,0.25,1/4 oz
16643,4163,2045,0.25,1/4 oz
16644,4163,1995,0.25,1/4 oz
16645,4164,1844,1,1 part
16646,4164,1815,3,3 parts
16647,4165,1921,4,4 cL
16648,4165,1904,,fill with
16649,4166,1823,0.5,1/2 pt
16650,4166,2149,0.5,1/2 pt
16651,4166,2061,1,1 shot
16652,4167,2045,2.5,2 1/2 oz
16653,4167,2114,2.5,2 1/2 oz
16654,4167,2055,1,Juice of 1
16655,4167,1990,4.5,4 1/2 oz
16656,4167,1738,0.5,Juice of 1/2
16657,4167,1811,2,2 dashes
16658,4168,2039,1,1
16659,4168,2193,1.25,1 1/4 oz
16660,4168,2081,6,6 oz
16661,4168,2161,,
16662,4169,1837,0.5,1/2 shot
16663,4169,1874,0.5,1/2 shot
16664,4170,1814,1,1 shot
16665,4170,2104,1,1 shot
16666,4170,2071,1,1 shot
16667,4170,2093,1,1
16668,4171,1730,1,1 oz
16669,4171,1860,3,3-4 dashes
16670,4172,2038,0.5,1/2 oz
16671,4172,2071,0.5,1/2 oz
16672,4173,2007,1,1 cup
16673,4173,2016,0.25,1/4 cup
16674,4173,1988,0.75,3/4 cup
16675,4173,1999,,
16676,4174,2104,1.66,1 2/3 oz
16677,4174,2038,1.66,1 2/3 oz
16678,4174,1817,0.75,3/4 oz
16679,4174,1859,4,4 oz
16680,4175,1844,1,1 shot
16681,4175,2190,1,1 cup
16682,4176,2045,1,1 shot
16683,4176,1956,1,1 shot
16684,4176,2174,250,250 mL
16685,4176,2151,50,50 mL
